210107023;07;16842;1
210107023;08;13982;1
210107023;09;19821;1
210107023;10;13867;1
210107023;11;24888;1
210107023;12;32540;0
210107023;13;15178;1
210107023;14;43701;0
210107023;15;26346;0
210107023;16;24930;1
210107023;17;16498;1
210107023;18;15663;1
210107023;19;17302;1
210107023;20;15311;1
210107034;01;45609;1
210107034;02;36569;0
210107034;03;14968;1
210107034;04;19901;1
210107034;05;35723;0
210107034;06;19099;1
210107034;07;15738;1
210107034;08;14662;1
210107034;09;46690;0
210107034;10;16795;1
210107034;11;41932;0
210107034;12;59288;0
210107034;13;14919;1
210107034;14;47092;0
210107034;15;14946;1
210107034;16;49289;0
210107034;17;16364;1
210107034;18;14906;1
210107034;19;16248;1
210107034;20;15244;1
210107044;01;44853;1
210107044;02;45702;0
210107044;03;20867;1
210107044;04;20034;1
210107044;05;19135;1
210107044;06;45392;0
210107044;07;16400;1
210107044;08;13546;1
210107044;09;19954;1
210107044;10;13524;1
210107044;11;19949;1
210107044;12;33327;0
210107044;13;14574;1
210107044;14;63354;0
210107044;15;53751;0
210107044;16;24375;1
210107044;17;17987;1
210107044;18;15401;1
210107044;19;16865;1
210107044;20;17548;1
210107067;01;46151;1
210107067;02;32520;0
210107067;03;31316;0
210107067;04;22204;1
210107067;05;22342;1
210107067;06;39062;0
210107067;07;16775;1
210107067;08;14484;1
210107067;09;19892;1
210107067;10;13963;1
210107067;11;19675;1
210107067;12;22140;1
210107067;13;15858;1
210107067;14;19700;1
210107067;15;15162;1
210107067;16;25052;1
210107067;17;16719;1
210107067;18;15861;1
210107067;19;17217;1
210107067;20;15260;1
210107069;01;53311;0
210107069;02;45069;0
210107069;03;16198;1
210107069;04;72396;0
210107069;05;28398;0
210107069;06;37561;0
210107069;07;34134;0
210107069;08;14569;1
210107069;09;45342;0
210107069;10;15518;1
210107069;11;92776;0
210107069;12;71282;0
210107069;13;20115;1
210107069;14;40319;0
210107069;15;15094;1
210107069;16;24787;1
210107069;17;16534;1
210107069;18;16266;1
210107069;19;17426;1
210107069;20;16701;1
210107071;01;53779;0
210107071;02;44486;0
210107071;03;15320;1
210107071;04;23264;1
210107071;05;24649;1
210107071;06;36472;0
210107071;07;17418;1
210107071;08;14569;1
210107071;09;20972;1
210107071;10;14867;1
210107071;11;31087;0
210107071;12;30650;0
210107071;13;15474;1
210107071;14;54200;0
210107071;15;28287;0
210107071;16;25273;1
210107071;17;16883;1
210107071;18;16227;1
210107071;19;17926;1
210107071;20;16695;1
210107099;01;44355;1
210107099;02;46213;0
210107099;03;20030;1
210107099;04;36482;0
210107099;05;18288;1
210107099;06;37600;0
210107099;07;15795;1
210107099;08;14068;1
210107099;09;64498;0
210107099;10;14629;1
210107099;11;40202;0
210107099;12;51882;0
210107099;13;16513;1
210107099;14;35117;0
210107099;15;14261;1
210107099;16;25835;1
210107099;17;16133;1
210107099;18;16194;1
210107099;19;16066;1
210107099;20;16234;1
210108026;01;45313;1
210108026;02;50693;0
210108026;03;19426;1
210108026;04;31621;0
210108026;05;63009;0
210108026;06;34881;0
210108026;07;15431;1
210108026;08;13634;1
210108026;09;39658;0
210108026;10;14561;1
210108026;11;44206;0
210108026;12;56869;0
210108026;13;16883;1
210108026;14;56395;0
210108026;15;15415;1
210108026;16;25040;1
210108026;17;16435;1
210108026;18;15131;1
210108026;19;16638;1
210108026;20;30753;0
210121069;01;45608;1
210121069;02;30981;0
210121069;03;25675;0
210121069;04;37610;0
210121069;05;31954;0
210121069;06;32422;0
210121069;07;42297;0
210121069;08;13965;1
210121069;09;25444;1
210121069;10;14495;1
210121069;11;35364;0
210121069;12;39644;0
210121069;13;43281;0
210121069;14;44207;0
210121069;15;46559;0
210121069;16;64063;0
210121069;17;38994;0
210121069;18;23468;1
210121069;19;26681;0
210121069;20;16783;1
220101035;01;43518;1
220101035;02;37738;0
220101035;03;14954;1
220101035;04;54475;0
220101035;05;52072;0
220101035;06;36551;0
220101035;07;16945;1
220101035;08;13027;1
220101035;09;45655;0
220101035;10;14164;1
220101035;11;53257;0
220101035;12;58057;0
220101035;13;19342;1
220101035;14;48760;0
220101035;15;42091;0
220101035;16;25534;1
220101035;17;51509;0
220101035;18;16666;1
220101035;19;16634;1
220101035;20;15920;1
220121073;01;43519;1
220121073;02;19272;1
220121073;03;13798;1
220121073;04;19148;1
220121073;05;18662;1
220121073;06;16642;1
220121073;07;15935;1
220121073;08;14086;1
220121073;09;19659;1
220121073;10;13311;1
220121073;11;18618;1
220121073;12;22761;1
220121073;13;14328;1
220121073;14;19614;1
220121073;15;14082;1
220121073;16;24412;1
220121073;17;15472;1
220121073;18;15207;1
220121073;19;16098;1
220121073;20;15092;1
220123012;01;44842;1
220123012;02;43222;0
220123012;03;15018;1
220123012;04;61303;0
220123012;05;33769;0
220123012;06;18108;1
220123012;07;36534;0
220123012;08;13039;1
220123012;09;32684;0
220123012;10;13341;1
220123012;11;28420;0
220123012;12;22905;1
220123012;13;15191;1
220123012;14;46051;0
220123012;15;15592;1
220123012;16;23978;1
220123012;17;43629;0
220123012;18;15487;1
220123012;19;15960;1
220123012;20;15703;1
