210102029;06;98473
210104053;06;94344
210107099;06;79127
210104009;06;66381
210107016;06;65185
210101099;06;63724
210107034;06;63485
210107069;06;60860
220101035;06;59819
210103125;06;58342
210102046;06;55094
210108026;06;54219
210101116;06;50010
220123012;06;46025
210103092;06;45978
210121069;06;39939
210103127;06;37493
210101111;06;36643
210107071;06;35839
210103082;06;34207
210107001;06;34173
210103087;06;34066
210107067;06;33855
210107023;06;33688
210107044;06;33478
220121073;06;32970
210103126;06;32565
