210121069;08;109606
210103125;08;101585
210102029;08;93807
210101099;08;92252
210101116;08;91894
210107069;08;91397
210104053;08;84591
210103127;08;80867
220101035;08;77399
210107034;08;74207
210108026;08;73752
210107099;08;68395
210103092;08;64188
210107016;08;59271
210107044;08;47901
210107023;08;47718
210101111;08;47095
210107071;08;46124
210107001;08;38518
210103087;08;38158
220123012;08;38096
210107067;08;37998
210103082;08;37994
210102046;08;37649
220121073;08;37089
210104009;08;35933
210103126;08;35765
