210103127;11;183589
210104053;11;149805
210121069;11;108070
210102029;11;101436
220123012;11;88471
210108026;11;76066
210107071;11;53779
210107069;11;53311
210101099;11;52056
210101111;11;51647
210103125;11;48668
210102046;11;46646
210107067;11;46151
210103087;11;45869
210107016;11;45622
210107034;11;45609
210107001;11;45457
210103092;11;45434
210103126;11;45195
210104009;11;44908
210107044;11;44853
210107099;11;44355
210107023;11;44055
210101116;11;43994
210103082;11;43879
220121073;11;43519
220101035;11;43518
