210107069;07;92776
210103125;07;58781
210104009;07;58169
220101035;07;53257
210102029;07;52758
210101116;07;51651
210104053;07;47436
210108026;07;44206
210107034;07;41932
210107099;07;40202
210103127;07;37666
210121069;07;35364
210107071;07;31087
210102046;07;29102
220123012;07;28420
210103082;07;28308
210107016;07;27137
210101099;07;25246
210107023;07;24888
210101111;07;23553
210107044;07;19949
210103092;07;19903
210107067;07;19675
210103087;07;19611
210103126;07;19196
220121073;07;18618
210107001;07;18502
