1;11;kvs;0;27;0;100.0;00:10;38.2;conf-room
1;1;kvs;0;27;0;100.0;01:02;23.8;conf-room
1;2;kvs;0;27;0;100.0;00:13;82.4;conf-room
1;3;kvs;0;27;0;100.0;00:43;24.8;conf-room
1;4;kvs;0;27;0;100.0;00:46;28.6;conf-room
1;5;kvs;0;27;0;100.0;00:04;73.7;conf-room
1;6;kvs;?;27;15;44.4;00:00;0;conf-room
1;7;kvs;?;27;16;40.7;00:00;0;conf-room
1;8;kvs;?;27;17;37.0;00:00;0;conf-room
1;9;kvs;?;27;18;33.3;00:00;0;conf-room
1;10;kvs;?;27;9;66.6;00:00;0;conf-room
1;11;kvs;0;27;0;100.0;00:10;38.2;conf-room
1;1;kvs;0;27;0;100.0;01:02;23.8;conf-room
1;2;kvs;0;27;0;100.0;00:13;82.4;conf-room
1;3;kvs;0;27;0;100.0;00:43;24.8;conf-room
1;4;kvs;0;27;0;100.0;00:46;28.6;conf-room
1;5;kvs;0;27;0;100.0;00:04;73.7;conf-room
1;6;kvs;0;27;0;100.0;00:29;30.0;conf-room
1;7;kvs;?;27;16;40.7;00:00;0;conf-room
1;8;kvs;?;27;17;37.0;00:00;0;conf-room
1;9;kvs;?;27;18;33.3;00:00;0;conf-room
1;10;kvs;?;27;9;66.6;00:00;0;conf-room
1;11;kvs;0;27;0;100.0;00:10;38.2;conf-room
1;1;kvs;0;27;0;100.0;01:02;23.8;conf-room
1;2;kvs;0;27;0;100.0;00:13;82.4;conf-room
1;3;kvs;0;27;0;100.0;00:43;24.8;conf-room
1;4;kvs;0;27;0;100.0;00:46;28.6;conf-room
1;5;kvs;0;27;0;100.0;00:04;73.7;conf-room
1;6;kvs;0;27;0;100.0;00:29;30.0;conf-room
1;7;kvs;0;27;0;100.0;00:13;74.6;conf-room
1;8;kvs;?;27;17;37.0;00:00;0;conf-room
1;9;kvs;?;27;18;33.3;00:00;0;conf-room
1;10;kvs;?;27;9;66.6;00:00;0;conf-room
1;11;kvs;0;27;0;100.0;00:10;38.2;conf-room
1;1;kvs;0;27;0;100.0;01:02;23.8;conf-room
1;2;kvs;0;27;0;100.0;00:13;82.4;conf-room
1;3;kvs;0;27;0;100.0;00:43;24.8;conf-room
1;4;kvs;0;27;0;100.0;00:46;28.6;conf-room
1;5;kvs;0;27;0;100.0;00:04;73.7;conf-room
1;6;kvs;0;27;0;100.0;00:29;30.0;conf-room
1;7;kvs;0;27;0;100.0;00:13;74.6;conf-room
1;8;kvs;0;27;0;100.0;00:23;42.8;conf-room
1;9;kvs;?;27;18;33.3;00:00;0;conf-room
1;10;kvs;?;27;9;66.6;00:00;0;conf-room
1;11;kvs;0;27;0;100.0;00:10;38.2;conf-room
1;1;kvs;0;27;0;100.0;01:02;23.8;conf-room
1;2;kvs;0;27;0;100.0;00:13;82.4;conf-room
1;3;kvs;0;27;0;100.0;00:43;24.8;conf-room
1;4;kvs;0;27;0;100.0;00:46;28.6;conf-room
1;5;kvs;0;27;0;100.0;00:04;73.7;conf-room
1;6;kvs;0;27;0;100.0;00:29;30.0;conf-room
1;7;kvs;0;27;0;100.0;00:13;74.6;conf-room
1;8;kvs;0;27;0;100.0;00:23;42.8;conf-room
1;9;kvs;0;27;0;100.0;00:33;31.8;conf-room
1;10;kvs;?;27;9;66.6;00:00;0;conf-room
1;11;kvs;0;27;0;100.0;00:10;38.2;conf-room
